,alpha,capacity,capacity_normalized,conditional_var,cov,dither_on,dither_size,error_bias,mse,mse_from_big_errors,normalized_mse,number_of_big_errors,number_of_samples,recovered_x_before_alpha_var,sim_id,snr,snr_normalized,x_mod,x_quantizer_bin_size,x_quantizer_modulo_edge_to_edge,x_quantizer_number_of_quants,x_samples_var,x_var,y_mod,y_quantizer_bin_size,y_quantizer_modulo_edge_to_edge,y_quantizer_number_of_quants,y_var
0,0.99712260251,8.31148745568,5.02986165732,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,4.06769251453e-05,0.0315763662589,0.00313900161898,0.0315763662589,235,5000000.0,10.0318109108,1021,316.692551576,31.6692551576,8.3,0.553333333333,8.3,15,10.0029454032,10.0,200000,1,200000,200000,10.0
0,0.997383859355,8.50493454799,5.21831271022,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000103587484861,0.0276030277924,0.00260944322575,0.0276030277924,194,5000000.0,10.030919522,1022,362.279097612,36.2279097612,8.3,0.51875,8.3,16,10.0046772257,10.0,200000,1,200000,200000,10.0
0,0.997954224615,8.71995156882,5.42849231787,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,5.74516140925e-06,0.0237719163349,0.00215782636223,0.0237719163349,160,5000000.0,10.025649555,1023,420.664445354,42.0664445354,8.3,0.488235294118,8.3,17,10.0051393279,10.0,200000,1,200000,200000,10.0
0,0.998044501318,8.82031393546,5.52682718366,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-3.89561802017e-05,0.0221708700838,0.00213205909726,0.0221708700838,158,5000000.0,10.0136593867,1024,451.042289374,45.1042289374,8.3,0.461111111111,8.3,18,9.99407768899,10.0,200000,1,200000,200000,10.0
0,0.998142250903,8.91862979997,5.62328656606,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,8.66490901783e-06,0.0207072909852,0.00238521920512,0.0207072909852,176,5000000.0,10.010242757,1025,482.921692034,48.2921692034,8.3,0.436842105263,8.3,19,9.99164623757,10.0,200000,1,200000,200000,10.0
0,0.862054609042,3.0373719419,0.783242193281,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000147209652788,1.38697380577,0.0,1.38697380577,0,5000000.0,11.5949144721,1026,7.20994149881,0.720994149881,8.35,4.175,8.35,2,9.9954494621,10.0,200000,1,200000,200000,10.0
0,0.936346273037,4.0222335868,1.33619700608,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000562563586773,0.655802717794,0.0257154644246,0.655802717794,2715,5000000.0,10.689433766,1027,15.2484881942,1.52484881942,8.35,2.78333333333,8.35,3,10.0090114676,10.0,200000,1,200000,200000,10.0
0,0.96337674724,4.81702517853,1.89484926162,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000297233341498,0.367805107893,0.00860907341606,0.367805107893,805,5000000.0,10.372327808,1028,27.1883119223,2.71883119223,8.35,2.0875,8.35,4,9.99245942496,10.0,200000,1,200000,200000,10.0
0,0.977277435696,5.42777649576,2.37976183016,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-6.37251558463e-05,0.237839947747,0.0053237854353,0.237839947747,452,5000000.0,10.2330233598,1029,42.0450815547,4.20450815547,8.35,1.67,8.35,5,10.0005028285,10.0,200000,1,200000,200000,10.0
0,0.987896269011,5.59606703402,2.52031877762,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,8.4272173947e-05,0.211100129583,0.0989148196892,0.211100129583,15435,5000000.0,10.1103010076,103,47.3708851802,4.73708851802,5.75,0.383333333333,5.75,15,9.98792864398,10.0,200000,1,200000,200000,10.0
0,0.983539518403,5.90539658993,2.78529731428,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000155563278603,0.169670115553,0.00567111846109,0.169670115553,465,5000000.0,10.1752450441,1030,58.9378982115,5.89378982115,8.35,1.39166666667,8.35,6,10.0077556103,10.0,200000,1,200000,200000,10.0
0,0.98796821556,6.34756348783,3.17686899108,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,8.43933904191e-05,0.124325174139,0.00351874127473,0.124325174139,280,5000000.0,10.1120582168,1031,80.4342328036,8.04342328036,8.35,1.19285714286,8.35,7,9.99039211207,10.0,200000,1,200000,200000,10.0
0,0.991067176952,6.71822785213,3.51463025827,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.00014231633858,0.0958862529745,0.00287417296577,0.0958862529745,223,5000000.0,10.1010776716,1032,104.290236502,10.4290236502,8.35,1.04375,8.35,8,10.0108465321,10.0,200000,1,200000,200000,10.0
0,0.992398553263,6.98261744987,3.75986980714,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000177607370727,0.0797022168954,0.00448009196848,0.0797022168954,344,5000000.0,10.0767555615,1033,125.467024501,12.5467024501,8.35,0.927777777778,8.35,9,10.0001576408,10.0,200000,1,200000,200000,10.0
